bnd_id,municipality,electricity demand (MWh/a_2017),VOLL (€/kWh),population,pop_employed,gross_wage(€/month),working_hours(h/a),net_wage(€/h),Total_Income(k€),Total_Tax_Collected(k€),SSC
03357,Rotenburg (Wümme),252981.478929134,10.376456140785857,163377,81750.0,3010.2779369627506,1654,13.85822531352089,3162949.0,507544.0,0.205
03358,Heidekreis,215388.15584546,10.487246135314024,139099,71225.0,2993.516194331984,1646,13.86222236842002,2519091.0,402590.0,0.205
03359,Stade,312612.374058565,11.317047533083704,201887,89388.0,3378.2258566978194,1618,15.537037134662043,4347510.0,760286.0,0.205
03360,Uelzen,143609.653022174,9.95199315725931,92744,41712.0,2900.5771604938273,1642,13.702245055316729,1566124.0,232731.0,0.205
03361,Verden,211503.089216539,10.722272890034642,136590,63395.0,3207.1731141199225,1635,14.584977086561715,2905576.0,509603.0,0.205
03401,Delmenhorst,120037.564822866,10.96601458262497,77521,33622.0,2905.2669491525426,1535,14.758385124519789,1198219.0,173981.0,0.205
03402,Emden,78362.5216778782,13.49543660096391,50607,42691.0,3168.15625,1660,14.69697079736748,810595.0,124245.0,0.205
03403,Oldenburg (Oldb),258716.945965214,12.271482955614333,167081,116315.0,3133.7831325301204,1608,14.28478410461633,3555736.0,654914.0,0.205
03404,Osnabrück,254525.285796027,13.038233203174336,164374,127545.0,3120.883912248629,1592,14.421928440431785,3298880.0,600177.0,0.205
03405,Wilhelmshaven,118171.679893472,10.770097056715496,76316,45602.0,2883.319383259912,1650,13.491633488424645,1179258.0,178787.0,0.205
03451,Ammerland,191043.389986594,9.925372972897453,123377,60251.0,2963.57847082495,1659,13.384557474497122,2470943.0,421579.0,0.205
03452,Aurich,294126.951413664,10.37273693186566,189949,85533.0,2964.8798449612405,1621,14.180251190626782,3205864.0,477454.0,0.205
03453,Cloppenburg,260023.839641901,9.562458072987793,167925,91650.0,2677.8224043715845,1659,12.41606329581178,2954944.0,455021.0,0.205
03454,Emsland,501134.883825198,10.86703794506319,323636,187580.0,2941.2720344599074,1636,13.705681959897353,6008405.0,959642.0,0.205
03455,Friesland,152536.480091017,10.497667210990778,98509,42530.0,3063.8503401360545,1621,14.537049441455123,1787692.0,275430.0,0.205
03456,Grafschaft Bentheim,210371.170641114,10.744799495658647,135859,70736.0,2926.3037225042303,1611,13.964510985454144,2328839.0,359457.0,0.205
03457,Leer,261604.80936216,10.343260721241627,168946,71427.0,2920.28550295858,1590,14.271779915442346,2708799.0,399431.0,0.205
03458,Oldenburg,201181.106694265,9.524014758298952,129924,51490.0,2965.7131782945735,1639,13.601756422310478,2717641.0,458148.0,0.205
03459,Osnabrück,551465.774899906,10.289996018214064,356140,171657.0,2997.61137581894,1638,13.841577599256837,7029904.0,1157870.0,0.205
03460,Vechta,217619.475499615,10.964457902889256,140540,95708.0,2888.629973474801,1655,13.074295455219447,2939882.0,502050.0,0.205
03461,Wesermarsch,137846.31384607,11.110090227191968,89022,39771.0,3327.254385964912,1657,15.402924380883459,1570283.0,244600.0,0.205
03462,Wittmund,87845.2430949811,9.47405865130653,56731,24351.0,2815.6673640167364,1653,13.27854138431228,953025.0,138549.0,0.205
04011,Bremen,879530.153697411,12.098967727776143,568006,364108.0,3199.4827373612825,1618,14.603674040802435,10399801.0,1867478.0,0.205
04012,Bremerhaven,175015.361020488,10.902892684069064,113026,62736.0,2872.722222222222,1613,13.865360244782893,1547444.0,226283.0,0.205
05111,Düsseldorf,955828.588561279,14.280047648460288,617280,534147.0,3778.947752126367,1669,15.415120490246023,16752965.0,3813811.0,0.205
05112,Duisburg,771299.537079216,11.345409533749383,498110,231125.0,3249.1748064324,1628,15.399227400843602,7223974.0,1098172.0,0.205
05113,Essen,903356.188061383,12.240632845934897,583393,331204.0,3400.3112659698027,1611,15.43100180805493,10915140.0,2027576.0,0.205
05114,Krefeld,351032.570629622,11.368385655172792,226699,122408.0,3236.1500691562933,1625,14.655243970988193,4398534.0,799440.0,0.205
05116,Mönchengladbach,405985.591591668,10.957641458707313,262188,136656.0,3062.1847826086955,1609,14.226844375086719,4630154.0,796626.0,0.205
05117,Mülheim an der Ruhr,265195.670068603,11.69328419804773,171265,81475.0,3524.7537313432836,1615,15.679947586358303,3634046.0,713374.0,0.205
05119,Oberhausen,327376.866010243,11.831161934494366,211422,91690.0,3275.434036939314,1567,16.083418171928038,3344021.0,514292.0,0.205
05120,Remscheid,171234.040690546,11.726662982063434,110584,60146.0,3251.288288288288,1621,15.059261500907263,2071900.0,350821.0,0.205
05122,Solingen,245898.858458555,10.655047810261278,158803,73137.0,3183.13201320132,1631,14.510341901062903,3170952.0,556256.0,0.205
05124,Wuppertal,547517.221729819,11.4555420103807,353590,174818.0,3258.3904333605888,1608,15.135247073988886,6375889.0,1100281.0,0.205
05154,Kleve,481986.723628611,10.831646975691365,311270,147186.0,3058.7024029574864,1600,14.483424289486258,5544154.0,907280.0,0.205
05158,Mettmann,751632.645387736,11.755410477626139,485409,252007.0,3492.451219512195,1640,15.435804281182346,11261738.0,2150607.0,0.205
05162,Rhein-Kreis Neuss,695886.816887227,11.429051050238916,449408,203651.0,3571.5335621662853,1633,15.65369132706292,10823832.0,2149177.0,0.205
05166,Viersen,462573.778101796,11.027038693393754,298733,130217.00000000001,3290.3507462686566,1607,15.157943666754822,6163179.0,1097505.0,0.205
05170,Wesel,713319.292020105,11.92504057938591,460666,199996.0,3362.562706270627,1561,16.175266321113398,8929972.0,1511374.0,0.205
05314,Bonn,504005.714247685,14.315750365224181,325490,247944.0,3711.785166240409,1628,16.146906354099148,7877469.0,1613515.0,0.205
05315,Köln,1672938.49162467,13.232162201459744,1080394,765748.0,3578.8653846153848,1637,15.432087180279243,25275897.0,5226312.0,0.205
05316,Leverkusen,253291.169373847,11.916957222323992,163577,81207.0,3518.0925925925926,1638,15.875270725839062,3358526.0,601339.0,0.205
05334,Städteregion Aachen,857947.826605383,12.344878048342942,554068,302100.0,3357.0759312320915,1586,15.66386949674604,10397367.0,1854059.0,0.205
05358,Düren,407071.056600386,11.836068147484337,262889,120958.0,3293.681818181818,1576,15.843724531848098,4918538.0,802913.0,0.205
05362,Rhein-Erft-Kreis,723450.814918881,11.45239704013778,467209,198519.0,3472.4470827679784,1618,15.919913104223678,10098906.0,1785870.0,0.205
05366,Euskirchen,297499.480356585,10.992818158626013,192127,84299.0,3238.2027027027025,1621,15.148350047758731,3736867.0,609403.0,0.205
05370,Heinsberg,391922.548497264,10.871395022886535,253106,105367.0,3115.903761061947,1577,15.007345984872092,4561913.0,739252.0,0.205
05374,Oberbergischer Kreis,422677.906561682,11.576142821191874,272968,144071.0,3258.968085106383,1628,15.056358346463947,5406951.0,909574.0,0.205
05378,Rheinisch-Bergischer Kreis,438744.646833377,11.556050849648619,283344,112994.0,3607.090909090909,1591,16.22384780739205,7122015.0,1414940.0,0.205
05382,Rhein-Sieg-Kreis,927609.595239058,11.299936111056772,599056,241619.0,3403.5641025641025,1587,15.792866109418336,13629042.0,2471589.0,0.205
05512,Bottrop,181732.546766307,11.3862926044158,117364,48031.0,3335.357482185273,1590,15.861830482091637,2063953.0,340294.0,0.205
05513,Gelsenkirchen,403069.856054698,10.941417995112088,260305,114260.0,3078.0600505689,1590,14.927509766836302,3515697.0,535868.0,0.205
05515,Münster,485531.130768348,13.603800737169607,313559,228305.0,3454.684901531729,1603,15.518182489034842,7108043.0,1385740.0,0.205
05554,Borken,572490.659191451,11.805746125317802,369718,209818.0,3161.9804025423728,1608,14.870545445469206,7222454.0,1190322.0,0.205
05558,Coesfeld,339668.47976089,11.393214179398992,219360,99481.0,3277.3705463182896,1596,15.417525567573962,4784507.0,810192.0,0.205
05562,Recklinghausen,955122.494347334,11.27656134381215,616824,243961.0,3278.177736202058,1573,15.778578776769336,10877233.0,1784601.0,0.205
05566,Steinfurt,691484.567215636,11.18019172322584,446565,223519.0,3077.7137404580153,1596,14.655135069073193,8653614.0,1399242.0,0.205
05570,Warendorf,429630.457045482,11.262293478463228,277458,132197.0,3199.2591537835638,1604,15.041657538855674,5610196.0,934389.0,0.205
